id,gps_height,longitude,latitude,basin,region_code,lga,population,public_meeting,permit,extraction_type_class,management,payment,water_quality,quantity,source,source_class,waterpoint_type,year,month,selfbuilt,NaN Counts
45594,1501.0,37.45692287,-3.31640269,5,2,73,40,True,True,0,9,4,5,1,8,0,1,2013,3,1,24
44385,359.0,38.33340976,-10.37607827,7,7,85,120,True,False,2,7,4,6,0,3,0,2,2013,1,1,23
5349,288.0,38.30982684,-6.51861386,8,5,3,50,True,True,5,10,4,5,1,6,1,1,2011,3,1,24
65856,1008.0,35.45053701,-10.63880939,7,9,111,0,True,True,1,7,4,5,3,7,0,4,2013,2,1,24
56192,1899.0,36.65112441,-3.25225207,5,1,0,150,True,True,0,7,5,5,1,8,0,1,2013,3,1,24
45904,1276.0,37.54629874,-3.29995561,5,2,73,1,False,True,0,7,0,5,2,8,0,6,2013,3,1,24
32231,865.0,36.0091694,-10.73023954,7,9,86,250,True,True,0,7,5,5,3,6,1,1,2013,3,0,24
6177,1666.0,32.86724353,-9.03240452,2,11,62,0,True,False,1,7,5,5,2,7,0,4,2011,7,0,23
2162,1344.0,31.75161101,-2.42491898,4,17,12,0,True,True,1,10,3,5,1,7,0,4,2011,7,0,23
61649,2173.0,33.21039391,-8.97175515,2,11,62,0,True,True,0,7,5,5,2,6,1,1,2011,4,0,23
21251,613.0,37.16976052,-10.71538086,7,9,120,1,False,False,5,4,4,5,1,3,0,1,2013,2,1,24
4566,1483.0,36.83656849,-3.15775419,0,1,65,132,True,True,0,7,2,2,2,8,0,2,2013,11,1,24
70553,2228.0,36.20536584,-2.84720024,0,1,50,350,True,True,0,7,5,5,2,6,1,1,2013,3,1,24
41190,257.0,36.9319732,-7.72245957,6,4,35,150,True,True,0,7,3,5,1,6,1,1,2011,3,1,24
25938,856.0,29.65869277,-4.83178804,3,15,31,145,True,True,0,7,3,5,2,6,1,2,2013,1,1,24
27542,1235.0,30.34610751,-4.37769465,3,15,28,250,True,True,0,9,3,5,1,8,0,1,2013,1,0,24
27090,1227.0,37.65466733,-3.64354678,5,2,84,600,True,False,3,7,0,5,2,6,1,6,2013,3,1,24
56219,24.0,38.97458396,-5.42305342,5,3,95,150,False,False,3,4,0,4,2,7,0,6,2011,3,1,23
73563,1314.0,33.19881704,-3.5693191,4,10,104,0,True,True,1,11,0,5,1,3,0,4,2012,10,0,23
31088,1509.0,35.67699238,-3.34314955,0,21,27,1500,True,True,0,7,4,5,2,6,1,2,2013,2,1,24
54004,1234.0,35.89099359,-4.27844333,0,20,108,240,True,True,0,7,0,5,1,6,1,2,2013,2,1,24
70048,1321.0,30.7115492,-2.49806234,4,17,89,0,True,False,1,7,0,5,2,3,0,1,2011,8,1,23
3022,1187.0,32.35340511,-3.36991224,3,16,25,0,True,True,1,11,6,3,2,7,0,4,2013,1,1,23
16785,1187.0,32.91475135,-2.47512849,4,18,67,0,True,True,1,7,3,5,1,7,0,4,2011,7,0,23
58915,1187.0,32.42019384,-3.52929346,3,16,25,0,True,True,5,6,6,6,1,3,0,6,2013,1,1,20
73166,230.0,37.04023421,-7.729579066817524,4,16,54,0,True,False,1,11,6,5,1,7,0,4,2012,10,0,20
44005,1997.0,34.23785962,-9.37655011,1,10,55,0,True,False,0,7,0,5,1,8,0,1,2011,2,1,24
60708,1745.0,31.50955506,-8.18981379,3,14,113,200,True,True,0,7,0,5,1,6,1,1,2011,7,1,24
70812,992.0,37.14473837,-3.31402457,5,2,16,25,True,True,0,9,4,5,1,8,0,1,2013,3,1,24
47488,535.0,37.24502258,-10.95244779,7,9,120,1,True,False,0,7,2,5,1,6,1,1,2013,2,0,24
12013,4.0,39.27310929,-7.77434249,6,22,99,167,True,True,3,5,0,5,1,7,0,6,2011,3,1,23
1771,1563.0,34.69402042,-1.89459672,4,19,103,600,True,True,1,11,6,4,2,7,0,4,2013,3,0,23
52241,286.0,38.50427655,-5.09996893,5,3,44,300,True,False,1,7,3,4,2,7,0,4,2011,4,0,23
35609,90.0,39.00795176,-5.02000155,5,3,117,120,True,True,2,7,0,5,1,6,1,2,2011,8,1,24
36662,127.0,39.99643658,-10.55561383,7,25,77,800,True,True,5,7,4,5,1,3,0,2,2013,2,0,24
44989,2173.0,33.72910189,-8.95694446,6,11,60,0,False,False,0,11,5,5,1,6,1,1,2011,4,0,23
34207,1719.0,31.575229,-8.40863777,3,14,113,150,True,False,1,7,0,5,1,1,0,4,2011,8,1,24
24623,908.0,35.7603811,-6.2286705,8,0,14,0,True,True,5,8,4,5,2,3,0,2,2011,4,0,23
47837,1583.0,34.8904925,-4.7020947,0,12,109,1,True,True,3,7,6,6,0,7,0,6,2013,1,1,20
255,590.0,37.31679726,-11.11088257,7,9,120,1,True,False,1,7,2,5,1,3,0,4,2013,2,0,24
4553,265.0,38.38468471,-6.33557245,8,5,3,24,True,True,5,10,4,5,1,6,1,1,2011,2,1,24
50307,1468.0,35.95412716,-4.77746612,0,0,42,0,True,False,1,11,0,5,1,7,0,4,2011,4,1,23
63501,1553.0,34.69256296,-8.99756783,6,10,91,45,True,True,0,10,3,5,1,6,1,1,2011,4,1,24
50892,80.0,39.07457442,-9.67022541,7,23,37,328,True,True,1,7,0,5,1,7,0,4,2013,1,1,24
33346,716.0,36.86585223,-11.31593759,7,9,120,1,True,False,1,7,2,5,1,3,0,4,2013,2,0,24
67287,207.0,38.77637636,-6.04309712,8,5,3,170,True,True,6,7,4,5,1,3,0,1,2011,3,1,23
39253,1301.0,30.6658452,-3.69864258,3,15,30,290,True,False,1,7,6,5,3,7,0,4,2013,2,1,24
38883,1069.0,34.30314045,-8.679258826770209,4,16,5,0,False,False,1,11,0,5,0,7,0,4,2013,2,1,21
56105,327.0,36.40274382,-8.68181543,6,4,122,230,True,True,0,7,3,5,0,6,1,1,2011,3,1,24
11206,453.0,34.62852135,-10.5881289,1,9,61,1,True,True,0,7,6,5,0,8,0,1,2013,9,0,23
64557,629.0,37.9087838,-4.50892901,5,2,101,150,True,True,0,7,3,5,2,8,0,1,2013,3,0,24
54769,946.0,35.06918303,-7.86341495,6,10,24,1,True,True,0,10,2,5,1,8,0,1,2011,3,1,24
63431,961.0,31.16608281,-7.10481002,2,14,75,150,False,True,1,8,0,4,1,3,0,4,2011,8,1,24
14352,18.0,38.77890841,-8.00406686,6,22,99,1,True,True,1,7,0,4,1,7,0,4,2011,3,1,23
6379,4.0,39.18790549,-6.92202431,8,6,20,120,True,False,5,11,4,5,1,3,0,1,2013,3,0,22
67028,59.0,39.11696702,-6.88818405,8,6,20,1200,True,False,5,3,0,4,1,3,0,1,2013,3,0,23
5682,1494.0,36.69049241,-3.34263543,5,1,0,150,True,True,0,7,3,5,1,8,0,2,2013,11,1,24
38675,2003.0,34.34507388,-9.56028822,1,10,55,0,True,False,0,7,2,5,0,8,0,1,2011,3,1,24
6666,1594.0,35.53162369,-4.27963365,0,20,17,350,True,True,5,7,4,5,1,7,0,1,2013,2,0,24
5236,1387.0,34.62795055,-8.84879483,6,10,91,150,True,True,0,10,3,5,1,6,1,1,2011,3,1,24
21395,1630.0,34.75448637,-1.82152494,4,19,103,180,True,True,4,11,6,5,2,7,0,4,2012,10,0,24
36698,1325.0,33.40175926,-2.913828702845505,4,16,5,0,True,False,1,11,6,5,1,7,0,4,2012,10,1,20
48142,2173.0,33.50125483,-8.5923537,2,11,13,0,True,True,0,7,2,5,1,6,1,1,2011,3,0,23
51286,1306.0,37.18999088,-3.22451748,5,2,16,125,True,True,0,9,1,5,1,8,0,2,2013,2,1,24
42336,305.0,36.13083703,-8.31954295,6,4,35,991,True,True,1,7,0,5,2,7,0,4,2011,3,1,24
31706,473.0,34.71822538,-10.51749288,1,9,61,96,True,True,0,7,3,5,1,8,0,1,2013,10,0,23
3345,1321.0,30.85852329,-1.81278541,4,17,26,0,True,True,0,7,0,5,3,5,1,1,2011,7,1,23
47932,2173.0,33.61112194,-8.87360506,6,11,60,0,True,True,0,11,2,5,0,6,1,1,2011,4,1,23
31478,830.0,36.19149876,-10.85140319796052,4,18,15,0,True,True,5,7,0,5,2,3,0,2,2011,7,1,21
9532,1549.0,32.04778128,-8.56422004,2,14,113,450,True,True,1,7,0,5,1,3,0,4,2011,8,1,24
73761,1063.0,32.62521079,-4.23279254,3,16,25,0,True,True,1,11,6,5,1,7,0,4,2012,10,1,23
56671,908.0,35.67304804,-6.19708516,0,0,14,0,True,False,2,4,4,5,0,3,0,2,2011,4,1,23
68926,446.0,37.33137642,-6.34777645,8,4,36,560,True,True,1,7,3,5,2,7,0,4,2011,4,1,23
5948,24.0,38.84556545,-5.6998578,5,3,95,600,True,False,3,7,0,5,0,7,0,6,2011,3,1,23
50924,2097.0,35.42874104,-4.24204427,0,20,2,225,True,True,2,9,4,5,2,8,0,2,2013,2,1,24
54124,1232.0,33.4354394,-2.1035684,4,19,10,1200,False,False,3,11,0,4,0,7,0,6,2013,1,0,24
49803,1524.0,34.69301016,-5.02812325,0,12,109,200,True,True,1,7,0,5,2,7,0,4,2013,2,1,21
45943,1056.0,31.73893807,-4.94817076,3,13,123,0,True,False,1,7,0,5,1,3,0,4,2012,10,0,23
9416,637.0,37.91172096,-4.5039383,5,2,101,200,True,True,0,7,3,5,2,8,0,1,2013,3,0,24
64344,1076.0,33.16066538,-3.91069071,0,16,104,0,True,True,1,11,0,5,2,7,0,4,2012,10,0,23
18984,1343.0,30.58259545,-3.74315991,3,15,30,200,True,False,0,7,5,5,1,6,1,1,2013,2,1,24
20418,1237.0,32.87338368,-3.28527588,4,16,104,0,True,True,1,11,0,5,2,3,0,4,2012,10,0,23
18771,294.0,36.14027971,-8.94212313,6,4,122,1,True,True,0,7,0,5,0,6,1,1,2011,3,1,24
16973,1237.0,37.22408377,-3.2508654,5,2,16,322,True,True,0,9,4,5,1,8,0,1,2013,3,1,24
44237,2576.0,33.79584101,-9.11932959,1,11,100,0,True,True,5,7,0,5,1,6,1,1,2011,7,1,20
66917,1056.0,32.06988735,-5.06525222,3,13,123,0,True,True,5,8,4,5,1,3,0,1,2012,10,1,23
53267,1213.0,31.88530603,-3.23932396,3,16,9,0,False,True,1,11,6,5,1,7,0,4,2012,11,0,23
60301,48.0,39.09456841,-6.64998688,8,6,38,136,True,False,5,7,4,5,1,6,1,1,2013,3,0,24
18067,1319.0,34.55813941,-8.85613151,6,10,91,123,True,True,0,10,5,5,1,6,1,1,2011,3,1,24
24561,1076.0,33.03991752,-3.85701242,0,16,104,0,True,False,1,11,0,5,3,7,0,4,2012,10,0,23
45213,1170.0,31.77564911,-1.1928942,4,17,66,0,True,True,1,7,5,5,2,7,0,4,2011,7,1,23
24003,1704.0,35.13538303,-8.23880238,6,10,79,0,True,True,1,7,3,5,1,1,0,4,2011,3,1,24
67407,1756.0,38.28822955,-4.6537525,5,3,52,1,True,True,0,7,0,5,1,8,0,1,2011,3,0,24
21502,1635.0,29.75007042,-4.5044566,3,15,31,145,True,True,0,7,6,5,1,8,0,2,2013,1,1,24
69897,1079.0,30.81010294,-6.54193215,2,14,75,3200,True,True,1,7,2,1,2,7,0,4,2013,1,1,24
57803,1238.0,34.20477026,-1.30271563,4,19,97,455,True,False,5,7,4,4,1,3,0,2,2012,10,1,24
73759,10.0,39.32276137,-6.85752372,8,6,119,33,True,False,5,2,4,5,3,3,0,1,2013,3,0,24
73907,129.0,38.93690328,-7.71725191,6,22,99,1,False,True,1,4,4,5,1,7,0,4,2011,2,1,24
45239,1063.0,33.30086569,-4.15597764,0,13,94,0,False,True,1,7,0,5,1,3,0,4,2013,2,1,23
25764,1506.0,34.79047512,-5.14801042,0,12,109,360,True,True,3,7,6,5,2,5,1,1,2013,2,1,21
29024,908.0,35.56191714,-6.33703908,0,0,4,0,True,True,2,7,4,5,1,3,0,1,2011,3,1,23
62429,2147.0,33.81968916,-9.46878869,1,11,46,0,True,True,0,7,0,5,1,8,0,1,2011,7,0,23
5050,2150.0,34.58292407,-9.58738961,1,10,91,10,True,False,0,7,2,5,1,8,0,1,2011,2,0,24
50797,1594.0,32.35930851,-8.64545591,2,11,62,0,False,True,5,7,4,5,1,6,1,1,2011,7,0,23
33439,138.0,39.08552093,-6.81842762,8,6,38,735,True,False,5,3,0,5,0,6,1,1,2013,3,0,24
50003,1237.0,32.81501444,-3.27563956,4,16,104,0,True,True,1,11,0,5,2,7,0,4,2012,10,0,23
71083,2132.0,33.93924786,-9.46805174,1,11,46,0,True,True,0,7,0,5,1,8,0,1,2011,7,1,23
21851,1505.0,34.48208713,-4.42987304,0,12,23,241,True,True,5,10,4,5,1,3,0,2,2013,2,1,24
156,1508.0,36.75107229,-3.35203706,5,1,0,200,True,True,0,7,0,5,1,8,0,1,2013,3,1,24
26070,2576.0,33.50631222,-9.3319714,1,11,21,0,True,False,0,7,6,5,2,8,0,5,2011,4,1,21
70845,1081.0,32.8292665,-4.86727669,3,13,115,0,False,True,1,7,0,5,3,7,0,4,2012,12,1,23
64391,1063.0,32.97101295,-4.16849287,0,13,94,0,True,False,1,7,5,5,1,7,0,4,2012,10,1,23
40193,1049.0,35.77295511,-10.57100608,1,9,86,250,True,False,1,11,2,5,1,7,0,4,2013,2,0,24
42472,2147.0,33.74555021,-9.57225129,1,11,46,0,True,True,0,8,3,5,1,8,0,1,2011,7,0,23
24140,1428.0,30.68106879,-3.62476626,3,15,30,500,True,False,0,9,6,5,2,5,1,1,2013,2,1,24
17980,1353.0,36.70468157,-2.732316141725194,4,18,15,0,True,True,1,7,0,5,2,7,0,4,2011,8,1,21
44033,708.0,37.00751908,-10.75876543,7,9,120,1,True,False,0,7,2,5,1,0,1,1,2013,2,0,24
60837,1056.0,32.44461046,-5.04589907,3,13,124,0,True,True,2,7,0,5,0,3,0,1,2012,10,1,23
60934,1587.0,35.50617395,-4.43668517,0,20,17,233,True,True,0,7,0,5,1,8,0,1,2013,2,0,24
59198,272.0,37.0384589,-7.69205355,6,4,36,130,True,True,1,7,0,5,1,7,0,4,2011,3,0,24
73351,1714.0,36.72319481,-3.32211181,5,1,0,150,True,True,0,7,0,5,1,8,0,1,2013,8,0,24
27179,2576.0,33.51036313,-9.39347306,1,11,21,0,True,False,0,7,6,5,2,8,0,1,2011,4,1,21
38268,1254.0,35.02492546,-5.05267042,0,12,109,48,True,True,3,7,0,5,2,5,1,1,2013,2,1,21
64822,1734.0,35.43765554,-8.10093059,6,10,24,1,True,True,0,7,2,5,1,8,0,1,2011,2,0,24
67220,250.0,36.69474456,-8.19881806,6,4,122,800,True,True,1,7,3,5,2,7,0,4,2011,3,1,24
14858,2041.0,34.59924936,-9.28411668,6,10,91,1,True,True,0,7,2,5,1,8,0,1,2011,3,0,24
5405,1325.0,33.5982616,-2.68491648,4,18,54,0,True,True,0,7,0,5,2,5,1,1,2011,8,1,23
41873,1344.0,31.7685895,-2.84276643,4,17,12,0,True,True,1,7,0,5,1,7,0,4,2011,7,0,23
35681,1312.0,29.98772514,-4.35937559,3,15,28,540,True,False,1,7,5,5,1,7,0,4,2013,2,0,24
28014,1063.0,33.09521373,-4.24518718,0,13,94,0,False,True,1,7,0,5,2,3,0,4,2013,1,1,23
60882,1486.0,34.73326956,-8.83737739,6,10,91,36,True,True,0,10,3,5,1,6,1,1,2011,3,1,24
37197,254.0,36.68907598,-8.20056947,6,4,122,1,True,True,1,7,3,5,1,7,0,4,2011,3,1,24
56169,2102.0,33.69427428,-9.45686466,1,11,100,0,True,True,0,7,0,5,1,8,0,1,2011,7,1,20
40819,100.0,37.99544393,-7.22981661,8,4,71,1000,True,True,1,7,0,5,1,7,0,4,2011,3,1,24
47268,1499.0,34.81787169,-11.104151,1,9,61,50,True,True,0,11,6,5,1,8,0,1,2013,3,0,23
25093,1302.0,33.26139211,-3.75232165,0,16,104,0,True,True,1,11,0,5,2,7,0,4,2012,11,0,23
28902,1314.0,33.12885698,-3.74978386,4,16,104,0,False,True,3,3,0,5,2,3,0,2,2012,10,0,23
2647,281.0,38.86109884,-10.12908578,7,23,98,1750,True,False,1,7,0,4,1,7,0,4,2013,1,0,24
49267,1325.0,33.51313457,-2.7951957000000003,4,18,45,0,True,True,2,7,4,5,1,3,0,1,2011,8,1,23
51138,72.0,39.01488729,-6.75645632,8,5,29,2685,False,True,5,4,4,4,1,7,0,1,2011,3,0,24
33337,1387.0,34.61701713,-9.97125844,1,10,51,1,False,False,0,4,0,5,1,8,0,1,2011,2,0,24
43335,713.0,38.00948397,-5.38108613,5,3,18,70,True,False,5,7,4,5,2,0,1,2,2011,4,1,24
12859,2173.0,33.32697781,-8.87989153,2,11,60,0,True,True,0,11,5,5,2,6,1,1,2011,3,0,23
2376,1950.0,34.3269119,-9.50834211,1,10,55,0,True,False,0,7,2,5,1,8,0,1,2011,3,1,24
26685,1380.0,34.7970109,-9.85154579,1,10,51,35,True,False,0,7,2,5,1,8,0,1,2011,3,1,24
67230,30.0,39.74086561,-9.86519419,7,23,47,500,True,True,1,7,6,5,1,3,0,4,2013,1,0,24
7453,1344.0,31.36233396,-2.5966341,4,17,6,0,True,True,1,7,0,2,1,7,0,4,2011,7,1,23
14709,1314.0,32.97115522,-3.81548573,0,16,25,0,True,True,1,11,6,3,1,7,0,4,2012,10,1,23
45608,1533.0,35.75009479,-4.525355599999998,0,0,42,0,True,False,2,7,4,5,1,3,0,4,2011,4,1,23
66170,1321.0,30.67908816,-1.24391291,4,17,26,0,True,True,0,7,0,5,1,8,0,1,2011,8,1,23
7066,992.0,31.14058771,-6.62105812,2,14,75,50,False,True,0,8,0,5,1,8,0,1,2011,7,1,24
49528,109.0,39.86881072,-10.30093595,7,25,77,500,True,True,5,7,4,5,1,3,0,2,2013,2,0,23
36390,986.0,37.05136972,-3.3426042,5,1,65,350,True,False,1,7,6,2,1,3,0,4,2013,3,0,24
71159,1662.0,34.99453822,-4.62922214,0,12,109,1,True,True,5,7,6,6,0,3,0,1,2013,1,1,20
20907,1586.0,34.91211485,-8.707171800000001,6,10,91,0,True,True,0,7,2,5,1,8,0,1,2011,3,1,24
60947,1293.0,35.10780574,-10.91996141,7,9,61,466,True,True,0,7,6,5,2,8,0,1,2013,1,0,23
28109,1274.0,30.11209538,-4.50855379,3,15,28,350,True,True,0,9,3,5,2,6,1,1,2013,2,0,24
8222,1880.0,35.72029174,-8.1317427,6,10,34,400,True,True,1,7,0,5,1,3,0,4,2011,2,0,24
63419,401.0,38.78047454,-10.24970945,7,7,85,1800,True,True,1,7,3,4,1,3,0,4,2013,1,1,24
39541,510.0,36.96676126,-6.92777769,8,4,36,150,True,True,1,7,0,4,2,7,0,4,2011,3,0,24
66799,455.0,37.45305020000001,-11.21130406,7,9,120,1,True,False,0,7,3,5,1,6,1,1,2013,2,0,24
42453,451.0,34.79283598,-11.28968185,1,9,61,45,True,True,0,7,6,5,1,8,0,1,2013,2,0,23
44948,1227.0,37.66216468,-3.66719559,5,2,84,30,True,False,0,7,3,5,2,8,0,1,2013,3,0,24
16134,1554.0,36.71138287,-3.34956301,5,1,0,200,True,True,0,7,0,5,1,8,0,1,2013,8,0,24
7150,1598.0,35.21732862,-9.25950252,6,10,91,45,True,True,0,7,4,5,1,8,0,1,2011,6,1,24
46674,1459.0,35.04413844,-8.81111565,6,10,91,80,True,False,1,7,3,5,1,1,0,4,2011,6,1,24
19347,1359.0,35.70583981,-4.3475147000000005,0,20,2,360,True,True,1,7,0,5,1,7,0,4,2013,2,1,24
73368,300.0,36.87867568,-7.88016932,6,4,35,120,True,True,0,7,3,5,1,6,1,1,2011,3,1,24
62965,1079.0,37.102807,-3.26622339,5,2,106,1,True,True,0,9,3,5,1,8,0,1,2013,3,1,24
51437,1666.0,32.85531589,-9.05409648,2,11,62,0,True,False,1,7,5,5,1,7,0,4,2011,7,0,23
7712,2018.0,33.81580133,-8.80087008,6,11,59,0,True,True,0,10,0,1,3,6,1,1,2011,4,1,21
27678,1321.0,34.12265146,-3.2474353,0,16,64,0,True,True,1,11,0,5,2,7,0,4,2012,10,1,23
19658,1311.0,30.48568323,-3.79747466,3,15,30,150,True,False,1,7,6,5,3,7,0,4,2013,2,1,24
8612,1263.0,38.33121594,-4.460989,5,3,52,1,True,True,0,7,0,5,1,8,0,1,2011,3,1,24
43393,366.0,38.62091089,-10.76980111,7,24,57,1,True,True,3,7,6,4,0,7,0,6,2013,1,0,24
63767,1187.0,32.38948667,-2.53185107,4,18,102,0,True,True,1,7,0,5,1,7,0,4,2011,8,1,23
60743,1237.0,33.18676253,-2.99674473,4,18,67,0,True,True,1,7,1,4,1,3,0,4,2011,8,0,23
38868,1698.0,34.93414824,-9.42278587,6,10,91,120,True,False,0,7,0,5,1,8,0,1,2011,3,1,24
45892,1686.0,37.47764959,-3.26175663,5,2,73,1,False,True,0,1,0,5,1,6,1,6,2013,3,1,24
7693,908.0,35.86655784,-6.42064159,6,0,11,0,True,True,2,7,4,5,2,3,0,1,2011,3,1,23
44321,260.0,36.68522547,-8.25888327,6,4,122,687,True,True,1,1,0,5,1,7,0,4,2011,3,1,24
15346,1821.0,34.31483426,-9.4646614,1,10,55,0,True,False,0,7,2,5,1,8,0,1,2011,3,1,24
3798,1137.0,35.66365455,-10.72168103,7,9,112,1,True,True,0,7,0,5,1,6,1,1,2013,3,1,24
30873,1181.0,33.09576244,-2.09251042,4,18,121,800,True,True,3,7,0,5,2,7,0,6,2011,8,1,24
53741,2576.0,33.61416482,-9.34447732,1,11,100,0,True,True,0,7,0,5,2,6,1,1,2011,8,1,20
61491,908.0,36.53021432,-7.01000716,6,0,76,0,True,True,1,7,0,5,2,7,0,4,2011,3,0,23
4689,1826.0,38.26199922,-4.6716776,5,3,52,1,True,True,0,7,0,5,1,8,0,1,2011,3,0,24
54616,109.0,39.01805664,-4.99979583,5,3,117,90,True,True,3,7,0,5,0,7,0,6,2011,8,1,24
43137,1585.0,35.17708785,-9.23599238,6,10,91,30,True,True,0,10,3,5,1,6,1,1,2011,4,0,24
39951,1325.0,33.53433941,-2.90931554,4,16,58,0,True,False,1,11,0,5,1,7,0,4,2013,3,1,23
6774,1302.0,33.19679429,-3.76333557,0,16,104,0,True,True,3,3,0,5,3,5,1,1,2012,10,0,23
53301,1449.0,37.16268028,-3.21952853,5,2,16,36,True,True,0,9,4,5,1,8,0,1,2013,4,1,24
44379,1344.0,31.20716992,-1.43081439,4,17,26,0,True,True,0,7,2,5,0,6,1,1,2011,7,1,23
19784,1498.0,34.82514802,-4.50902628,0,12,109,450,True,True,5,7,0,5,2,3,0,1,2013,3,1,21
11880,1083.0,36.80245053,-3.44368529,5,1,0,150,True,True,0,7,0,5,1,8,0,6,2013,3,1,24
10311,1429.0,36.6970186,-3.35788445,5,1,1,680,False,True,0,9,4,5,1,8,0,1,2013,3,1,21
71114,1063.0,33.6551644,-4.26648176,0,13,19,0,True,False,5,7,4,5,1,0,1,2,2012,10,1,23
48596,1621.0,30.03120973,-4.43893269,3,15,28,350,True,True,0,9,3,5,1,8,0,1,2013,2,0,24
12571,1105.0,36.93660131,-3.37811233,5,1,65,180,True,True,0,9,4,5,2,6,1,2,2013,2,1,24
23249,1133.0,31.07015511,-6.26639243,2,14,75,387,True,True,1,7,5,4,1,1,0,4,2011,7,1,24
15606,1713.0,34.93087739,-9.4320016,6,10,91,15,True,False,0,7,0,5,1,8,0,1,2011,3,1,24
22941,1071.0,34.13551396,-8.80153227,6,11,59,0,True,True,0,7,3,5,3,6,1,1,2011,4,1,21
63544,326.0,37.57291329,-6.22298656,8,4,83,1,True,True,3,7,0,4,1,7,0,6,2011,3,1,24
65483,709.0,36.96063045,-11.3065199,7,9,120,1,True,False,5,7,4,5,1,3,0,2,2013,2,0,24
24859,20.0,38.88927758,-6.5139922,8,5,3,50,True,True,5,7,3,5,1,6,1,1,2011,3,1,23
50004,1081.0,32.9755705,-4.91761266,3,13,124,0,True,True,2,7,0,5,2,3,0,1,2012,11,1,23
26180,2576.0,33.2400653,-9.25838251,1,11,21,0,False,False,1,11,5,5,1,7,0,4,2011,4,0,23
25677,1528.0,37.12773444,-3.18758666,5,2,106,1,True,True,0,9,3,5,1,8,0,1,2013,3,1,24
7806,328.0,38.39575885,-5.17496645,5,3,44,79,True,True,3,7,0,5,1,7,0,6,2011,4,1,22
42941,1775.0,34.51574303,-9.7853437,1,10,51,79,True,False,0,7,2,5,3,8,0,1,2011,3,1,24
46795,2147.0,33.94712636,-9.42222873,1,11,46,0,True,True,0,7,0,5,1,8,0,1,2011,1,1,23
21682,2173.0,33.27212527,-8.84679977,2,11,60,0,True,True,0,11,5,5,0,6,1,1,2011,3,0,23
53244,11.0,39.29202207,-7.42486476,6,5,69,400,True,False,1,7,4,5,1,3,0,4,2011,3,0,23
46016,1302.0,34.02916737,-3.1193518,4,16,58,0,True,False,1,11,1,5,1,7,0,4,2013,2,1,23
56537,1259.0,33.0063861,-2.07570206,4,18,121,250,True,True,3,7,0,5,2,2,1,2,2011,7,1,24
57183,1056.0,32.2618489,-4.18850517,3,16,25,0,True,True,1,11,6,5,2,7,0,4,2012,10,1,22
71758,2576.0,33.59011054,-9.21014446,1,11,100,0,True,True,0,7,0,5,2,8,0,1,2011,7,1,20
57645,1554.0,37.59493536,-3.17512477,5,2,96,1,True,True,0,0,3,5,1,8,0,1,2013,2,0,24
21981,2076.0,35.41269932,-4.20609702,0,20,2,201,True,True,0,9,0,5,1,8,0,1,2013,2,0,24
30118,1896.0,34.780404600000004,-9.64921887,1,10,91,20,True,False,0,10,2,5,1,8,0,1,2011,3,0,24
34419,603.0,37.68320999,-4.5543569,5,20,108,300,True,True,1,7,0,4,0,7,0,4,2013,2,1,24
646,1321.0,34.06539174,-3.11856625,4,16,58,0,True,False,1,11,1,5,2,7,0,4,2012,10,1,23
40521,1394.0,36.66076356,-6.36380344,8,0,43,0,True,False,0,7,4,5,0,8,0,1,2011,3,1,23
31158,1031.0,37.14259349,-6.10071704,8,4,36,250,True,True,3,7,0,5,2,7,0,6,2011,4,1,23
41396,1170.0,31.8294169,-1.28207736,4,17,8,0,True,False,0,7,0,5,2,5,1,1,2011,8,1,21
72673,1124.0,36.93218489,-3.38049977,5,1,65,120,True,True,0,9,4,5,2,6,1,1,2013,3,1,24
47571,1666.0,32.88066044,-9.03684795,2,11,62,0,True,False,1,7,5,5,2,7,0,4,2011,7,0,23
819,16.0,39.05890701,-6.59705723,8,5,3,300,True,True,5,7,0,5,1,6,1,1,2011,3,1,24
10881,930.0,36.89743178,-3.56248083,5,1,65,450,True,False,5,7,4,5,1,3,0,1,2013,3,0,24
3810,1373.0,30.83227936,-2.96876843,3,17,89,0,True,False,0,7,3,5,1,6,1,1,2011,7,1,23
7012,611.0,37.62571338,-4.38089237,5,2,101,134,True,True,5,7,3,4,1,3,0,1,2013,5,0,24
25928,1344.0,31.53660382,-1.79898867,4,17,81,0,True,True,0,7,0,5,1,8,0,5,2011,7,1,23
57357,1449.0,37.92164193,-4.18000813,5,2,101,250,True,True,0,7,0,5,1,6,1,1,2013,12,0,24
68059,102.0,38.98761786,-9.25809423,7,23,37,590,True,True,3,11,4,5,1,7,0,6,2013,1,1,24
52523,2147.0,33.89961882,-9.47635817,1,11,46,0,True,True,0,7,3,5,1,8,0,1,2011,7,0,23
20022,384.0,38.69695831,-10.38345413,7,7,85,350,True,False,3,7,0,3,3,7,0,6,2013,1,0,24
35242,63.0,39.02179945,-5.20851087,5,3,117,150,True,True,3,7,0,5,1,7,0,6,2011,8,1,24
5772,1351.0,37.0900356,-3.17802032,5,2,106,1,True,True,0,9,3,5,1,8,0,1,2013,3,1,24
68411,1222.0,30.300162100000005,-5.00102421,3,15,31,550,True,True,1,7,2,5,1,3,0,4,2013,2,1,24
22773,2375.0,34.03330788,-9.24752014,1,10,55,0,True,False,0,10,3,5,1,8,0,1,2011,3,1,24
